LC_Type1,LST_Day_1km,pr,aet,NDVI,EVI,Gpp
5.0,-0.16767372,1.1216216,0.3928113,0.7400655,0.39523086,12753.0
7.0,-2.1672962,-0.9707207,-1.1459136,-1.6215639,-1.5157281,2054.0
7.0,-2.1672962,-0.9707207,-1.1459136,-1.6215639,-1.5157281,2054.0
7.0,-2.1672962,-0.9707207,-1.1459136,-1.6215639,-1.5157281,2054.0
7.0,1.3972809,-1.0518018,-1.1108259,-1.0804728,-0.8006088,2001.0
7.0,1.4169184,-1.027027,-1.0697476,-1.0727817,-0.8417047,1989.0
10.0,0.5888716,0.7612613,1.4347454,0.032758866,0.26889902,9036.0
10.0,0.59768426,0.23648648,0.8463842,-0.2466885,-0.10096398,6875.0
11.0,0.51963747,1.75,3.6632435,-0.5463609,-0.9041096,65534.0
4.0,0.32693896,1.5878378,1.5665383,0.73265916,1.0350076,15711.0
4.0,0.43277946,0.7274775,1.4073598,0.14157528,0.38559106,14201.0
1.0,0.14086103,-0.15765765,-0.7154471,0.43013817,0.16894977,12601.0
10.0,0.682213,-0.8153153,-0.70988446,-0.5457912,-0.5423643,4558.0
11.0,0.3576284,-0.9256757,-0.9088575,0.052699044,0.019279553,14373.0
4.0,0.1102719,2.4527028,2.8168592,0.34553483,0.26737696,19930.0
10.0,-2.4099956,-1.2162162,-1.5344459,-1.6393676,-1.5509894,948.0
7.0,-1.7190332,-0.8423423,-0.9268293,-0.9891753,-0.88609844,4746.0
12.0,0.5589124,0.6193694,1.2100984,-0.7206951,-0.47640792,7437.0
9.0,0.8243958,1.7725226,2.6872058,0.24896738,0.4581431,11225.0
10.0,0.38771448,-0.6418919,-1.0594779,-0.5566159,-0.5398275,5214.0
12.0,0.21601209,0.4234234,0.72100985,-0.45093292,-0.22222222,9865.0
12.0,0.24622357,0.4234234,0.72100985,-0.4036462,-0.3805175,9249.0
12.0,0.33585048,0.4234234,0.72100985,-0.6073209,-0.54743785,7691.0
10.0,0.57175225,-0.6373874,-0.9610612,-0.80045575,-0.7666159,3781.0
10.0,0.8353474,-0.8153153,-0.9875909,-0.95769835,-0.8442415,2336.0
7.0,1.397784,-1.099099,-1.1989731,-1.1163652,-0.8670725,1908.0
7.0,1.3217523,-1.1036036,-1.2130938,-1.0565447,-0.81988835,1972.0
10.0,0.31722054,-0.9572072,-0.94608474,0.044438113,0.03652968,14034.0
12.0,0.69561934,-0.8941441,-0.8908858,0.06551773,0.6448503,13508.0
12.0,0.67572963,-0.8941441,-0.8908858,0.19455919,0.9071537,14132.0
12.0,0.67572963,-0.8941441,-0.8908858,0.14898163,0.5261289,13585.0
4.0,0.09667674,0.5135135,0.044929396,-0.19028628,0.3500761,16598.0
10.0,1.0211481,-0.24324325,0.09927257,-0.4221621,-0.1638762,10250.0
10.0,1.3149546,-0.7882883,-0.63585794,-1.0095428,-0.8082192,2597.0
10.0,1.034693,-0.9279279,-0.8943089,-0.9656744,-0.68239474,2903.0
10.0,1.2561928,-0.6824324,-0.4360291,-1.0730665,-0.8746829,2957.0
4.0,-0.2265861,1.7792792,0.5228926,0.15724255,0.15423642,12603.0
10.0,0.6744713,0.5112613,1.1420624,0.2552343,0.25621513,9978.0
10.0,0.91087615,-0.8423423,-0.75310224,-0.9488677,-0.74327755,3189.0
12.0,0.36455137,-0.5405405,-0.22593068,-0.5976357,-0.45154744,7296.0
4.0,0.41465256,2.0810812,2.682499,0.5463609,0.01674277,12375.0
4.0,0.2656088,2.6306307,1.953359,0.365475,0.43937087,13044.0
4.0,0.046827793,1.5067568,0.58664954,0.3124911,0.07153729,13341.0
7.0,-1.4512839,-0.6463964,-0.88874626,-1.2152115,-0.87062407,5033.0
8.0,0.6087613,1.9684684,2.979461,0.4398234,0.6336885,16127.0
10.0,0.59667677,0.5990991,1.2725717,-0.5267056,-0.42617962,7215.0
10.0,0.6450151,0.6171171,1.2777065,-0.5540521,-0.37290716,7098.0
10.0,0.51586103,-0.5112613,-0.24219084,-0.6503347,-0.28665653,6284.0
8.0,-0.7512583,-0.481982,-0.5335901,-0.20823245,-0.18721461,8008.0
4.0,0.047960725,2.0427928,2.2049637,0.56858,0.7463217,18426.0
7.0,1.4856496,-0.7072072,-0.4796748,-0.9924512,-0.63165903,3081.0
4.0,-0.02265861,0.7454955,0.25246042,-0.026491953,-0.017757483,12958.0
5.0,0.34743202,2.2770271,2.7359862,0.5896596,0.48300356,14428.0
4.0,-0.15055437,0.7545045,0.2682927,-0.041874375,-0.087772705,11580.0
4.0,0.51283985,0.7567568,1.4197689,0.43868396,0.26889902,11517.0
4.0,0.06042296,0.786036,0.20838682,-0.27175617,-0.36681888,12248.0
5.0,0.044561934,0.6283784,0.15275995,0.09485828,0.25317097,12564.0
8.0,0.12537764,0.8423423,0.2623021,0.15667284,-0.37442923,12369.0
12.0,0.14199395,0.6531532,0.015404365,-0.39253667,0.09690513,8279.0
8.0,-1.0430514,0.02027027,-0.28455284,-0.16721265,-0.34246576,6702.0
5.0,-0.22104684,0.6103604,0.2635858,0.062099416,-0.07204465,12346.0
12.0,0.5780468,0.722973,1.7051775,-0.24156103,0.15677321,9534.0
8.0,0.3115559,1.6463964,1.6089003,0.20652328,0.72196853,11435.0
8.0,-1.0188822,-0.6959459,-0.88789046,0.09699473,-0.35286656,7443.0
1.0,-0.9433535,-0.6959459,-0.88789046,0.16806723,-0.15880264,7670.0
8.0,-1.0075529,-0.6959459,-0.88789046,0.03845606,-0.30593607,8305.0
8.0,-1.0075529,-0.6959459,-0.88789046,0.03845606,-0.30593607,8305.0
4.0,-0.2326284,1.5945946,0.35900727,0.118216775,0.08219178,12403.0
12.0,0.8237659,-0.23198198,-0.45528457,0.30593932,0.60629123,14621.0
12.0,0.8017372,-0.25225225,-0.4805306,-0.5412334,-0.59868085,8880.0
12.0,0.5517372,-0.3783784,-0.036799315,-0.89616865,-0.7351598,6881.0
12.0,0.5517372,-0.3783784,-0.036799315,-0.88334996,-0.69000506,6364.0
12.0,0.6495468,-0.3783784,-0.036799315,-0.8087167,-0.7275495,7460.0
12.0,0.695997,-0.43243244,-0.09242619,-0.8033044,-0.6296296,6724.0
12.0,0.06042296,0.6689189,0.54086435,-0.7078764,-0.49213597,9252.0
8.0,-0.14539275,0.6846847,0.53145057,0.22105113,0.3267377,12278.0
12.0,0.008308157,0.7004505,0.53145057,-0.57883495,-0.3921867,8552.0
12.0,0.08711026,0.6666667,0.6161746,-0.3802877,-0.27143583,10842.0
13.0,0.7968278,-0.12837838,-0.10183997,-0.58424723,-0.854896,2013.0
7.0,-1.3353474,-0.25,-0.55498505,-0.36319613,-0.25672248,5216.0
10.0,-1.108006,-0.5765766,-1.1364998,-1.0898732,-0.72399795,4201.0
4.0,-0.108383685,1.5923424,0.7056055,0.3936761,0.3992897,13141.0
5.0,-0.505287,1.4076576,0.3046641,0.67882067,0.5423643,12600.0
7.0,-2.0173717,-0.9324324,-1.020967,-1.2727531,-1.1187215,3353.0
7.0,-2.0173717,-0.9324324,-1.020967,-1.2727531,-1.1187215,3353.0
7.0,-2.0173717,-0.9324324,-1.020967,-1.2727531,-1.1187215,3353.0
7.0,1.395468,-1.0337838,-1.0821567,-1.0605327,-0.8183663,2118.0
7.0,1.4263595,-1.0045046,-1.0278134,-1.0522717,-0.82039577,2117.0
12.0,0.45090634,0.5878378,1.2306376,-0.20595357,0.029426686,9198.0
4.0,0.21487916,1.5563064,1.4963628,0.53325737,0.9543379,17832.0
4.0,0.4425982,1.3716216,2.0547712,0.31932774,0.32369354,17087.0
1.0,0.1163142,0.10135135,-0.57552415,0.43241704,0.15271436,13297.0
10.0,0.897281,-0.8378378,-0.7047497,-0.51075345,-0.49264333,5049.0
11.0,0.29305136,-0.36486486,-0.53958064,0.035892323,-0.010147134,14525.0
4.0,0.254784,1.972973,2.7060335,0.45890898,0.332826,19469.0
10.0,-2.4023156,-1.1441442,-1.3423193,-1.6191425,-1.4667681,1748.0
7.0,-1.7424471,-0.16216215,-0.85066324,-0.9200969,-0.73592085,4490.0
12.0,0.50100756,0.7612613,1.4000856,-0.59535676,-0.42313546,9343.0
9.0,0.81148064,2.536036,2.9597776,0.1569577,0.53678334,12769.0
10.0,-0.003021148,-0.6036036,-0.9670518,-0.57171345,-0.6407915,4745.0
12.0,0.15558912,0.9481982,0.809157,-0.4093434,-0.20497209,10267.0
12.0,0.21450152,0.9481982,0.809157,-0.3173337,-0.16692035,9012.0
12.0,0.18202417,0.9481982,0.809157,-0.28485972,-0.11212582,9040.0
10.0,0.4189571,-0.6058559,-0.94694054,-0.8087167,-0.81227803,3787.0
10.0,0.6711979,-0.7747748,-0.9139923,-0.90129614,-0.78741753,2729.0
7.0,1.4509064,-1.09009,-1.1831408,-1.1132318,-0.86098427,1991.0
7.0,1.3640484,-1.1013514,-1.2049637,-1.0750605,-0.8300355,2105.0
10.0,0.3308157,-0.4346847,-0.5626872,0.12562314,0.17250127,14169.0
12.0,0.69697946,-0.29054055,-0.50406504,0.10169491,0.51344496,13041.0
12.0,0.7421949,-0.29054055,-0.50406504,0.17661302,0.60375446,12507.0
4.0,-0.108006045,0.954955,0.123662814,-0.18003133,-0.059868086,17090.0
10.0,0.9622356,0.5945946,1.0919983,-0.22532403,-0.11060376,10881.0
10.0,1.3187311,-0.48873875,-0.13436028,-0.95969236,-0.7519026,2836.0
10.0,1.1676737,-0.972973,-0.97175866,-0.93348527,-0.6920345,2927.0
10.0,1.2241697,-0.2792793,0.10183997,-0.9260789,-0.7574835,3472.0
10.0,0.7890227,0.10135135,0.41720155,-0.4842615,-0.42820904,6873.0
4.0,-0.2326284,1.5945946,0.35900727,0.118216775,0.08219178,12403.0
10.0,0.6873112,0.19594595,1.5318785,0.29226607,0.3652968,11710.0
10.0,0.8423973,-0.8085586,-0.6495507,-0.95342547,-0.78589547,4070.0
12.0,0.24169184,-0.045045044,0.3038083,-0.52214783,-0.39269406,8674.0
4.0,0.5329302,1.8423424,2.2939665,0.6372312,0.4297311,11705.0
9.0,0.78436553,2.4234235,3.0701754,0.3597778,0.40943682,16030.0
4.0,0.22859971,1.9887388,2.2306376,0.49793476,0.3688483,15016.0
4.0,-0.108383685,1.5923424,0.7056055,0.3936761,0.3992897,13141.0
7.0,-1.1402311,-0.27027026,-0.5618314,-0.2728956,-0.18417047,5319.0
8.0,0.7477341,1.2522522,2.4608471,0.45207235,0.49112126,15662.0
10.0,0.5143505,1.054054,1.6153188,-0.35835353,-0.18721461,9895.0
10.0,0.49169186,1.0653154,1.6238768,-0.39339125,-0.035514966,11272.0
10.0,1.1623867,-0.9031532,-0.9400941,-1.0029911,-0.7656012,2562.0
4.0,-0.093277946,1.0833334,1.6161746,-0.054977924,-0.14256722,14690.0
10.0,0.3801616,-0.17342342,0.19597775,-0.32616436,-0.13140538,7141.0
10.0,0.9792296,-0.8265766,-0.7248609,-0.966529,-0.70674783,3327.0
8.0,-0.75151056,-0.4009009,-0.50278133,-0.1202108,-0.2810756,7962.0
8.0,0.6545816,1.5,2.856226,0.20937188,0.17858955,14222.0
4.0,0.3496979,1.2905406,2.4120667,0.40279162,0.2952816,18015.0
7.0,1.418429,-0.48423424,-0.08344031,-0.8258083,-0.5383054,3814.0
4.0,-0.09554381,0.6891892,0.35558408,0.088876225,-0.072552,12021.0
5.0,0.5367568,1.8175676,2.32991,0.582823,0.4835109,15048.0
4.0,-0.1891994,0.6936937,0.36756524,0.1145136,-0.1324201,12001.0
4.0,0.35166132,1.2342342,1.9666239,0.41105255,0.21359716,15012.0
4.0,-0.08534743,0.5990991,0.1724433,-0.082894176,-0.43429732,11651.0
10.0,0.12386707,-0.13063063,-0.16388533,-0.5617433,-0.5327245,4620.0
10.0,-0.22306192,0.4864865,0.2674369,0.5970659,1.3135464,13482.0
10.0,-0.13293052,0.8310811,0.48652118,0.49252242,1.1476408,13287.0
10.0,-0.059667673,0.6644144,0.014120667,0.6939182,1.4038559,12007.0
10.0,-0.3436556,0.7657658,0.36799315,0.69220906,1.4312532,12562.0
10.0,-0.21903323,0.5810811,0.13521609,0.6828087,1.4155251,12582.0
10.0,-0.06042296,0.8040541,0.37783483,0.6417889,1.2486048,12928.0
14.0,0.4339124,1.045045,1.1527599,0.22560889,0.36834094,11334.0
5.0,-0.14350453,0.46396396,0.7428327,0.5124626,0.56621003,13298.0
10.0,-0.10473264,0.7432432,0.292255,0.6893605,1.573313,12236.0
1.0,-0.60536253,0.045045044,-0.42105263,0.17946161,-0.009639776,9172.0
8.0,-1.9161631,-0.2027027,-0.9020111,-1.037459,-0.69482493,4076.0
12.0,-0.18504532,-0.18693693,0.084724,-0.1788919,0.166413,8826.0
8.0,0.04607251,-0.1936937,0.19554985,0.26321036,0.13495688,13623.0
2.0,0.6812689,4.9414415,3.0162601,0.57855004,0.57889396,32850.0
14.0,0.46978852,0.8085586,0.75310224,0.052983906,0.14916286,11343.0
12.0,0.20996979,0.08108108,0.32734275,-0.23728813,0.043125317,9638.0
9.0,0.042548325,-0.30855855,-0.010269577,0.44637516,0.50279045,12199.0
12.0,0.2673716,-0.24774775,-0.05263158,-0.27403504,-0.14155251,8174.0
10.0,0.09063444,0.6058559,0.3397518,0.5688648,1.281583,13589.0
1.0,-0.6873112,-0.4481982,-0.5652546,0.38285145,-0.005073567,10333.0
1.0,-0.3160876,-0.43243244,-0.5280274,0.22845748,0.033992898,10669.0
9.0,-0.38746223,-0.44594595,-0.57552415,-0.054977924,-0.06341958,7366.0
8.0,-1.386707,-0.36486486,-0.75566965,0.13132033,-0.52156264,5439.0
12.0,0.27291086,-0.11936937,0.12023962,-0.22817263,0.09893455,8877.0
8.0,0.29909366,-0.009009009,0.12237912,0.40051275,0.1826484,14310.0
13.0,0.6638973,0.19594595,0.78005993,-0.23814271,0.05936073,9143.0
2.0,0.6510574,4.93018,3.016688,0.1646489,0.5773719,36017.0
14.0,0.6676737,0.36036035,0.5665383,0.23386982,0.42617962,11093.0
1.0,0.04607251,-0.006756757,-0.37013265,0.5987751,0.37747335,13744.0
1.0,-0.33509517,-0.5878378,-0.46041933,0.428429,0.18721461,11051.0
12.0,-0.002518115,0.15315315,0.16089003,0.30508474,0.58143073,10107.0
12.0,-0.13746223,0.13063063,0.10526316,0.10511323,0.5383054,9535.0
8.0,-0.7477341,1.0923424,0.26273,-0.6791055,-0.529173,8252.0
9.0,-0.12990937,-0.08558559,0.12665811,0.48938897,0.43480468,12985.0
4.0,-0.10725076,0.1418919,0.27214378,0.33043727,0.24759005,11725.0
5.0,-0.13821752,-0.3828829,-0.041506205,0.511608,0.44647387,11117.0
12.0,-0.05098187,-0.0022522523,0.12494651,-0.09172483,0.38001016,9993.0
10.0,-0.053877633,0.8040541,0.24090715,0.6674263,1.2932521,12355.0
13.0,-0.051359516,-0.056306306,0.055626873,-0.043583535,0.25469306,65530.0
1.0,-0.8489426,-0.024774775,-0.470261,0.07093006,-0.14003044,10019.0
1.0,-0.4410876,-0.042792793,-0.34189132,0.22931206,-0.11161847,10702.0
8.0,-0.4660121,-0.02027027,-0.46469834,-0.8759436,-0.5479452,6831.0
8.0,-1.7180257,-0.0945946,-0.868635,-1.1049708,-0.7458143,3532.0
12.0,0.27492446,0.20045045,0.28070176,0.11850164,0.5093861,11762.0
8.0,0.36253777,0.5878378,0.28326914,0.27460477,0.15728056,14390.0
12.0,0.110774934,-0.0022522523,0.11938383,-0.18715283,0.14967021,8477.0
5.0,0.021148037,-0.054054055,0.058622167,0.6058966,1.0958904,16188.0
8.0,0.06646526,-0.0990991,-0.2148053,0.23358496,0.40385592,12521.0
12.0,0.12990937,0.3490991,0.23234917,0.33898306,0.95585996,11895.0
13.0,0.521148,-0.19144145,-0.00855798,-0.119356215,0.16692035,8582.0
2.0,0.6616314,4.2725224,3.3996577,0.37800884,0.5773719,33863.0
10.0,-1.4476329,-0.5337838,-1.0911425,-0.7386412,-0.68442416,2570.0
4.0,0.35271904,0.16666667,0.35772356,0.58766556,1.0096397,12289.0
14.0,0.43353474,0.9189189,0.436457,0.25836775,0.49720955,11640.0
10.0,-1.3851963,2.123874,-0.46555412,-1.6311067,-1.536276,2925.0
1.0,0.15634441,0.5608108,0.6422764,0.64349806,0.5195332,18880.0
7.0,-1.2469789,-0.22522523,-0.5802311,-0.08716707,-0.22932522,7747.0
1.0,-0.27152568,0.536036,-0.013692768,0.65717137,0.38863522,12544.0
1.0,-0.3650559,0.083333336,-0.06375695,0.4361202,0.016235413,10700.0
1.0,-1.1711979,-0.21846847,-0.5823706,0.36903575,0.11060376,9023.0
5.0,0.16616315,0.5810811,0.4347454,0.30166644,0.41095892,11595.0
8.0,0.20241691,1.777027,0.5622593,0.33755875,0.09944191,13864.0
8.0,0.2152568,2.0765765,0.6931964,0.2008261,-0.31912735,12495.0
12.0,0.25629455,0.6081081,0.4360291,-0.21193562,0.30948758,8480.0
8.0,-0.9478852,0.4301802,0.0077021825,-0.42814413,-0.2739726,6680.0
5.0,-0.41200906,0.3063063,0.5216089,0.15923658,-0.082699135,11797.0
12.0,0.857503,0.117117114,1.0081301,-0.37487537,-0.023338407,9362.0
8.0,0.2940589,0.9009009,1.3637142,0.16293976,0.5058346,12508.0
8.0,-1.6646526,-0.8085586,-0.5665383,0.1612306,-0.34449518,6604.0
1.0,-1.613293,-0.8085586,-0.5665383,0.2915539,-0.24429224,7013.0
8.0,-1.2885196,-0.8085586,-0.5665383,0.20452927,-0.31100965,7694.0
8.0,-1.2885196,-0.8085586,-0.5665383,0.20452927,-0.31100965,7694.0
4.0,-0.0494713,1.3288288,0.5952075,0.16806723,0.0020294266,12714.0
12.0,0.8504532,-1.313063,-1.220368,0.22874235,0.28310502,13433.0
12.0,0.8444109,-1.3288288,-1.2563115,-0.37943313,-0.50735664,7525.0
12.0,0.57613355,-0.15315315,0.1305092,-0.8990172,-0.6839168,6775.0
12.0,0.57613355,-0.15315315,0.1305092,-0.8144139,-0.54946727,7327.0
12.0,0.60800606,-0.15315315,0.1305092,-0.734938,-0.55098933,7855.0
12.0,0.5981873,-0.22297297,0.059050065,-0.75772685,-0.63774735,7847.0
8.0,-0.018379143,0.45945945,1.0770218,0.4905284,0.4743785,13591.0
12.0,0.19070996,0.4572072,1.0791613,-0.62953997,-0.30187723,9701.0
12.0,0.18429004,0.4572072,1.0791613,-0.73721695,-0.3546423,9286.0
12.0,0.121348955,0.3716216,0.9259735,-0.43298677,-0.11567732,10533.0
10.0,-0.92346376,-0.8333333,-1.0047069,-0.9898875,-0.6428209,4069.0
4.0,-0.02265861,0.7454955,0.37270004,0.3082182,0.16438356,12541.0
5.0,-0.2900302,0.5945946,-0.05691057,0.6534682,0.5109082,13911.0
7.0,-2.1772401,-1.1711712,-1.1660248,-1.5869534,-1.449518,2766.0
7.0,-2.1772401,-1.1711712,-1.1660248,-1.5869534,-1.449518,2766.0
7.0,-2.1772401,-1.1711712,-1.1660248,-1.5869534,-1.449518,2766.0
7.0,1.5634441,-1.2905406,-1.5498502,-1.0591084,-0.79705733,1857.0
7.0,1.5619335,-1.286036,-1.5335901,-1.0605327,-0.8117707,1778.0
4.0,0.18957704,0.8986486,1.2575952,0.2743199,0.44901064,15352.0
1.0,0.1163142,-0.018018018,-0.63714164,0.21677823,0.067985795,11277.0
10.0,0.94801056,-1.1036036,-1.2130938,-0.48397663,-0.44292238,4883.0
11.0,0.42963293,-1.3761262,-1.381686,-0.085173056,-0.09842719,11887.0
4.0,0.1691843,1.7927928,3.05092,0.5483549,0.25317097,21227.0
12.0,0.62009066,-0.08558559,0.9058622,-0.64720124,-0.3242009,9163.0
9.0,0.7492447,1.65991,2.983312,0.22333,0.60629123,11827.0
10.0,0.2593157,-0.7207207,-0.7509628,-0.6645777,-0.5393202,5069.0
12.0,0.020645004,0.011261261,0.92297816,-0.41504058,-0.19076611,10712.0
12.0,0.057654068,0.011261261,0.92297816,-0.4799886,-0.37341452,9727.0
12.0,0.12676282,0.011261261,0.92297816,-0.56516165,-0.22374429,10050.0
10.0,0.772281,-0.7184685,-0.64869493,-0.7904857,-0.6915271,3824.0
10.0,0.9159109,-0.8603604,-0.82755667,-0.8802165,-0.81430745,2643.0
7.0,1.5181268,-1.2792792,-1.529739,-1.1237715,-0.9041096,1733.0
7.0,1.4452417,-1.2905406,-1.5442876,-1.0465746,-0.8102486,2002.0
10.0,0.3851964,-1.3828828,-1.4082156,0.15724255,0.47285643,12991.0
12.0,0.7915408,-1.3536036,-1.3127942,0.1760433,0.6651446,12237.0
4.0,-0.025679758,0.3873874,0.47240052,0.1484119,-0.020294268,16929.0
10.0,1.2205439,-0.8153153,-0.16046213,-0.5768409,-0.36377475,9473.0
10.0,1.4521646,-1.2117118,-1.3731279,-0.98732376,-0.7569761,2610.0
10.0,1.2789532,-1.240991,-1.4544288,-0.9138299,-0.65195334,2864.0
10.0,1.4501511,-1.1554054,-1.26273,-0.9933058,-0.81887364,2239.0
10.0,0.86807704,-0.5427928,-0.17886178,-0.5429426,-0.5281583,5609.0
4.0,-0.0494713,1.3288288,0.5952075,0.16806723,0.0020294266,12714.0
10.0,0.7170506,0.2635135,1.3097988,0.37402079,0.3079655,12315.0
10.0,1.1887584,-1.1531532,-1.2657253,-0.9682381,-0.71841705,2644.0
12.0,0.18202417,-0.8085586,-0.21009842,-0.50249255,-0.23744293,8605.0
4.0,0.3648036,2.1824324,2.979461,0.64720124,0.65093863,14314.0
9.0,0.71072507,1.7072072,3.0269578,0.21392964,0.34398782,14880.0
4.0,0.04531722,2.2162163,2.402653,0.623273,0.55809236,15026.0
4.0,-0.02265861,0.7454955,0.37270004,0.3082182,0.16438356,12541.0
7.0,-2.049849,-0.3873874,-0.54086435,-1.4450933,-1.2252663,4543.0
8.0,0.45619336,1.34009,2.7886178,0.63181883,0.65296805,17753.0
10.0,0.5732628,-0.074324325,0.68549424,-0.49394673,-0.3313039,8801.0
10.0,0.5533731,-0.074324325,0.6910569,-0.4905284,-0.35159817,9925.0
10.0,1.4224577,-1.2972972,-1.4903723,-1.0351802,-0.79655,2103.0
4.0,-0.21903323,1.6463964,1.7659392,-0.08118501,-0.14611872,15909.0
10.0,0.62462234,-1.0765766,-0.76765084,-0.5526278,-0.3313039,6323.0
10.0,1.3371103,-1.3265766,-1.5554129,-1.0095428,-0.7727042,1941.0
8.0,-0.43353474,-0.713964,-0.58964485,-0.17490385,-0.30593607,7799.0
8.0,0.5702417,1.572072,3.2306376,0.18344966,0.24759005,13841.0
4.0,0.049848944,1.7545046,2.5113394,0.5734226,0.65753424,17993.0
7.0,1.778701,-1.213964,-1.4090714,-0.97165644,-0.6504313,2740.0
4.0,-0.09415862,0.18243243,0.58451,0.13160518,-0.04870624,12059.0
5.0,0.26359516,2.322072,2.9460847,0.66286856,0.51699644,17276.0
4.0,-0.20090635,0.16891892,0.5960633,0.23928215,-0.012683917,12179.0
4.0,0.32427037,0.43693694,1.7154472,0.10511323,0.10350076,14369.0
4.0,-0.16993958,0.3783784,0.50620455,-0.14157528,-0.29883307,11700.0
9.0,0.3882175,-0.39414415,-0.4291827,-0.64207375,-0.5357686,5058.0
5.0,-0.026057402,0.19144145,0.37227213,0.7138584,0.8320649,12614.0
14.0,0.24118881,0.2027027,0.398374,0.3597778,0.9238965,10515.0
12.0,0.3569985,0.11036036,0.26273,0.0558325,0.2014206,9655.0
9.0,0.22734138,-0.11036036,0.09927257,0.14641789,-0.05225774,10452.0
5.0,-0.0079305135,0.8288288,0.45442876,0.7093007,0.37544394,13252.0
2.0,0.6771148,1.8333334,2.762516,0.8374875,1.0700152,25076.0
8.0,-0.56722057,0.9391892,0.36157468,-0.15325452,-0.18569255,8112.0
9.0,0.02265861,-0.015765766,0.5575524,0.17262498,0.32267883,12207.0
12.0,0.20845921,-0.5900901,-0.23320496,0.158382,0.38660577,8654.0
9.0,-0.16540785,-0.0045045046,0.54514337,0.34809858,0.50735664,12953.0
4.0,-0.29758307,0.21621622,0.5742405,0.55120355,0.032978185,11409.0
5.0,0.2666163,-0.04954955,0.3564399,0.26919243,0.24099442,12151.0
5.0,-0.12839879,-0.38513514,0.23320496,0.4036462,0.4205987,12274.0
12.0,-0.1130408,0.10585585,0.550706,0.20025638,0.66463727,8543.0
8.0,0.19083536,0.8288288,0.97860503,0.44922376,0.32724506,13213.0
9.0,0.06117825,0.6373874,0.2969619,0.52414185,1.0705225,12168.0
13.0,0.25075528,-0.24774775,0.013692768,0.044153254,0.46981227,65530.0
5.0,-0.24924472,-0.12837838,0.48609328,0.50306225,0.31557584,12039.0
1.0,-0.48564956,0.38963965,0.5100556,0.6078906,0.09081684,11976.0
9.0,-0.2527689,0.6396396,0.8917416,0.27318045,0.38914257,10671.0
9.0,-0.17371601,0.5045045,0.62216514,0.28542942,0.39776763,10442.0
1.0,-0.68277943,0.06531531,-0.10825845,0.2639225,0.12557077,10270.0
8.0,-1.4632432,-0.13963965,-0.826273,-0.95314056,-0.68899035,4279.0
1.0,-0.4833837,0.123873875,0.06760804,0.38940322,-0.02130898,10536.0
8.0,-0.73036253,0.07882883,-0.10098417,0.032616436,0.047691528,8083.0
9.0,-1.668429,-0.12837838,-0.66837823,-0.20054123,-0.38203958,4315.0
12.0,0.25679758,0.16216215,0.6893453,0.16151546,0.3429731,10640.0
8.0,0.3013595,1.1441442,1.43175,0.3874092,0.34449518,16780.0
12.0,0.23187311,-0.1599099,-0.05134788,-0.2991027,-0.05175038,7142.0
5.0,0.061933536,-0.25225225,0.05177578,0.8448939,1.3069508,17363.0
8.0,0.20203927,-0.24774775,0.048780486,0.27261075,0.23287672,14418.0
12.0,0.2968278,0.03153153,0.5691057,0.119356215,0.20243531,12304.0
12.0,0.2688822,0.33783785,0.75566965,0.41788918,1.1334348,12245.0
13.0,0.5151057,-0.13063063,0.4411639,-0.03874092,0.2678843,9003.0
2.0,0.6812689,6.7094593,3.4715447,0.22674833,0.66818875,34775.0
10.0,-1.5015106,-0.5675676,-1.2999572,-1.123914,-0.9956875,1361.0
10.0,-1.9174215,0.30405405,-0.9751819,-1.5718559,-1.4150177,1695.0
10.0,-2.712991,-0.6824324,-1.521181,-1.6125908,-1.4977169,439.0
4.0,0.46072507,0.14864865,0.35515618,0.6027631,0.72704214,12159.0
14.0,0.4531722,0.9099099,0.84809583,0.111665,0.45053273,12549.0
10.0,-1.2749879,1.0518018,-0.23020966,-1.5504913,-1.3789954,3833.0
1.0,0.16868126,0.518018,1.2712879,0.77795184,0.571791,19454.0
8.0,-1.2424471,0.2027027,-0.46170303,0.04842615,0.00050735666,7657.0
1.0,-0.25377643,0.3490991,0.32135215,0.6702749,0.12734653,11996.0
1.0,-0.66314197,-0.38513514,0.14377406,0.4170346,0.11719939,10882.0
1.0,-1.1125377,0.26576576,-0.5357296,0.11266202,0.015728056,8278.0
